Collectivite,type,population,score_sub,score_marches_pub,annee_score
COMMUNE DE SANDOUVILLE,COM,806.0,E,E,2024
COMMUNE D'ALLERY,COM,806.0,E,E,2024
COMMUNE DE COURTOIS SUR YONNE,COM,806.0,E,E,2024
COMMUNE DE MOON SUR ELLE,COM,806.0,E,E,2024
COMMUNE DE COISE,COM,806.0,E,E,2024
COMMUNE DE LIEURON,COM,806.0,E,E,2024
COMMUNE DE SAINTE CECILE,COM,806.0,E,E,2024
COMMUNE DE MONT SAINT SULPICE,COM,806.0,E,E,2024
COMMUNE LA COURTINE,COM,806.0,E,E,2024
COMMUNE DE GUILLIGOMARC H,COM,805.0,E,E,2024
COMMUNE DE LACHAPELLE AUZAC,COM,805.0,E,C,2024
COMMUNE DE URSCHENHEIM,COM,805.0,E,E,2024
COMMUNE DE SAINT-ETIENNE-EN-BRESSE,COM,805.0,E,E,2024
COMMUNE DE L'ORBRIE,COM,805.0,E,C,2024
COMMUNE DE MOTTIER,COM,805.0,E,E,2024
COMMUNE DE LE MESNIL THERIBUS,COM,805.0,E,E,2024
COMMUNE DE VAUXBUIN,COM,805.0,E,E,2024
COMMUNE DE CONTRISSON,COM,805.0,E,E,2024
COMMUNE DE BOURMONT-ENTRE-MEUSE-ET-MOUZON,COM,804.0,E,C,2024
COMMUNE DE TORTERON,COM,804.0,E,E,2024
COMMUNE DE HUEST,COM,804.0,E,E,2024
COMMUNE DE LE BOULAY,COM,804.0,E,E,2024
COMMUNE D'HAUDIVILLERS,COM,804.0,E,E,2024
COMMUNE DE NEUGARTHEIM ITTLENHEIM,COM,804.0,E,E,2024
COMMUNE DE BREISTROFF LA GRANDE,COM,804.0,E,E,2024
COMMUNE DE CHAMBORET,COM,804.0,E,E,2024
COMMUNE DE RONCEY,COM,803.0,E,E,2024
COMMUNE DE GLANDON,COM,803.0,E,E,2024
COMMUNE D'IZIER,COM,803.0,E,C,2024
COMMUNE DE KRIEGSHEIM,COM,803.0,E,E,2024
COMMUNE DE BANVILLE,COM,803.0,E,E,2024
COMMUNE DE TUCHAN,COM,802.0,E,E,2024
COMMUNE D ARROS DE NAY,COM,802.0,E,C,2024
COMMUNE DE ROCQUEMONT,COM,802.0,E,E,2024
COMMUNE DE CHAMPLOST,COM,802.0,E,E,2024
COMMUNE D AUJARGUES,COM,802.0,E,E,2024
COMMUNE DE COULAURES,COM,802.0,E,E,2024
COMMUNE DE LACHELLE,COM,802.0,E,E,2024
COMMUNE DE LIMONY,COM,802.0,E,C,2024
COMMUNE DE THURAGEAU,COM,802.0,E,E,2024
COMMUNE DE NEGRONDES,COM,802.0,E,E,2024
COMMUNE DE VIRANDEVILLE,COM,801.0,E,E,2024
COMMUNE DE DESINGY,COM,801.0,E,E,2024
COMMUNE DE MAURY,COM,801.0,E,E,2024
COMMUNE DE VAL SURAN,COM,801.0,E,C,2024
COMMUNE DE THODURE,COM,801.0,E,E,2024
COMMUNE DE SAINT ETIENNE DE MAURS,COM,801.0,E,E,2024
COMMUNE DE CIERREY,COM,801.0,E,E,2024
COMMUNE DE COMBLES EN BARROIS,COM,801.0,E,E,2024
COMMUNE DE ROCLINCOURT,COM,801.0,E,E,2024
COMMUNE D'HONDOUVILLE,COM,801.0,E,E,2024
COMMUNE DE LENNON,COM,801.0,E,E,2024
COMMUNE DE SAINT SERVAIS,COM,801.0,E,E,2024
COMMUNE DE LAINVILLE,COM,801.0,E,E,2024
COMMUNE DE CHAMPAGNAC DE BELAIR,COM,800.0,E,C,2024
COMMUNE DE LA LUCERNE D OUTREMER,COM,800.0,E,E,2024
COMMUNE DES TROIS PIERRES,COM,800.0,E,E,2024
COMMUNE DE JAMBVILLE,COM,800.0,E,E,2024
COMMUNE DE HEUDEBOUVILLE,COM,800.0,E,E,2024
COMMUNE DE PINSAC,COM,800.0,E,E,2024
COMMUNE DE MONCHY HUMIERES,COM,800.0,E,E,2024
COMMUNE DE REMILLY AILLICOURT,COM,800.0,E,E,2024
COMMUNE DE POYARTIN,COM,800.0,E,E,2024
COMMUNE DE UBAYE-SERRE-PONCON,COM,800.0,E,E,2024
COMMUNE DE SAULNIERES,COM,800.0,E,E,2024
COMMUNE DE SAINT SAULGE,COM,800.0,E,E,2024
COMMUNE DE SEYCHALLES,COM,800.0,E,E,2024
COMMUNE DE DAHLENHEIM,COM,800.0,E,E,2024
COMMUNE DE NOVY CHEVRIERES,COM,800.0,E,E,2024
COMMUNE PRECY SUR MARNE,COM,799.0,E,E,2024
COMMUNE DE AVOLSHEIM,COM,799.0,E,E,2024
COMMUNE VILLEMER,COM,799.0,E,E,2024
COMMUNE DE PLOUNERIN,COM,799.0,E,E,2024
COMMUNE DE TREMEUR,COM,799.0,E,E,2024
COMMUNE D AURENSAN,COM,799.0,E,E,2024
COMMUNE DE MALAIN,COM,799.0,E,E,2024
COMMUNE DE BRANNAY,COM,798.0,E,E,2024
COMMUNE DE GIMEL LES CASCADES,COM,798.0,E,E,2024
COMMUNE DE BEAUMONT SUR VESLE,COM,798.0,E,E,2024
COMMUNE DE BONNEUIL LES EAUX,COM,798.0,E,E,2024
COMMUNE DE WUENHEIM,COM,798.0,E,E,2024
COMMUNE DE SANTA MARIA POGGIO,COM,798.0,E,E,2024
COMMUNE DE LA BUSSIERE,COM,798.0,E,C,2024
COMMUNE D'EPRETOT,COM,798.0,E,E,2024
COMMUNE DE SAINT OVIN,COM,798.0,E,E,2024
COMMUNE DE WALLON CAPPEL,COM,797.0,E,E,2024
COMMUNE DE BUGEAT,COM,797.0,E,E,2024
COMMUNE DE SAINT-GERVAIS,COM,797.0,E,E,2024
COMMUNE DE PEUPLINGUES,COM,797.0,E,C,2024
COMMUNE DE RAVEL,COM,797.0,E,E,2024
COMMUNE DE VILLETTE LES DOLE,COM,797.0,E,E,2024
COMMUNE DE BAGES,COM,797.0,E,E,2024
COMMUNE DE LE VIEUX BOURG,COM,797.0,E,E,2024
COMMUNE DE WOIGNARUE,COM,797.0,E,E,2024
COMMUNE DE REAUX SUR TREFLE,COM,797.0,E,E,2024
COMMUNE DE COURCOME,COM,797.0,E,E,2024
COMMUNE DE NOORDPEENE,COM,797.0,E,E,2024
COMMUNE MACHAULT,COM,797.0,E,C,2024
COMMUNE DE CAUMONT SUR GARONNE,COM,797.0,E,E,2024
COMMUNE DE SAINT FORTUNAT SUR EYRIEUX,COM,797.0,E,E,2024
COMMUNE DE DENONVILLE,COM,796.0,E,E,2024
COMMUNE DE SAINTE CATHERINE DE FIERBOIS,COM,796.0,E,C,2024
COMMUNE DE CATILLON SUR SAMBRE,COM,796.0,E,E,2024
COMMUNE DE MONNEVILLE,COM,796.0,E,E,2024
COMMUNE DE VALLON SUR GEE,COM,796.0,E,C,2024
COMMUNE DE CESSIERES-SUZY,COM,796.0,E,E,2024
COMMUNE DE SAINT-MAXIMIN,COM,796.0,E,E,2024
COMMUNE DE VANXAINS,COM,796.0,E,E,2024
COMMUNE DE FOURQUEVAUX,COM,796.0,E,E,2024
COMMUNE DE NEFFES,COM,796.0,E,E,2024
COMMUNE DE CRAYSSAC,COM,796.0,E,E,2024
COMMUNE DE CARSAN,COM,795.0,E,E,2024
COMMUNE POLIGNY,COM,795.0,E,E,2024
COMMUNE DE LANDRETHUN LES ARDRES,COM,795.0,E,E,2024
COMMUNE DE SAINT PHILBERT SUR RISLE,COM,795.0,E,E,2024
COMMUNE DE PLESDER,COM,795.0,E,E,2024
COMMUNE DE LA SELLE EN HERMOIS,COM,795.0,E,E,2024
COMMUNE DE YVIAS,COM,795.0,E,E,2024
COMMUNE DE MONTFORT SUR RISLE,COM,795.0,E,E,2024
COMMUNE DE SAINT-JEAN-DE-CORNIES,COM,795.0,E,E,2024
COMMUNE DE MONTAGNY LES LANCHES,COM,795.0,E,E,2024
COMMUNE DE SAINT ANGEL,COM,795.0,E,E,2024
COMMUNE DE SOUILLE,COM,795.0,E,C,2024
COMMUNE DE TOURVILLE SUR SIENNE,COM,795.0,E,E,2024
COMMUNE DE BAZINCOURT SUR EPTE,COM,795.0,E,E,2024
COMMUNE DE BECELEUF,COM,794.0,E,E,2024
COMMUNE DE ROBERT ESPAGNE,COM,794.0,E,E,2024
COMMUNE DE LYNDE,COM,794.0,E,E,2024
COMMUNE DE BEAUGEAY,COM,794.0,E,E,2024
COMMUNE DE TREBRY,COM,794.0,E,E,2024
COMMUNE DE MOULINS-SUR-TARDOIRE,COM,794.0,E,E,2024
COMMUNE DE CORBERE,COM,794.0,E,E,2024
COMMUNE DE FOUCARMONT,COM,794.0,E,E,2024
COMMUNE DE LE TRONQUAY,COM,794.0,E,E,2024
COMMUNE DE MOUTIERS-SUR-LE-LAY,COM,794.0,E,E,2024
COMMUNE DE JEANDELAINCOURT,COM,794.0,E,E,2024
COMMUNE DE SAINT SAUVEUR,COM,794.0,E,C,2024
COMMUNE DE TAUGON,COM,793.0,E,E,2024
COMMUNE DE MOUSSY,COM,793.0,E,E,2024
COMMUNE DE SALLES ARBUISSONNAS EN,COM,793.0,E,E,2024
COMMUNE DE VILLARS,COM,793.0,E,E,2024
COMMUNE DE SAINT CAPRAIS,COM,793.0,E,E,2024
COMMUNE DE DALOU,COM,793.0,E,E,2024
COMMUNE DE VERRIERES EN FOREZ,COM,793.0,E,E,2024
COMMUNE DE YGRANDE,COM,793.0,E,E,2024
COMMUNE DE IVOY LE PRE,COM,793.0,E,E,2024
COMMUNE DE LA CHAPELLE-SAINT-LAUD,COM,793.0,E,E,2024
COMMUNE DE SEVIGNACQ,COM,793.0,E,C,2024
COMMUNE D'ARSY,COM,793.0,E,E,2024
COMMUNE DE CAMBLAIN L'ABBE,COM,793.0,E,C,2024
COMMUNE DE RESSONS LE LONG,COM,792.0,E,C,2024
COMMUNE D'ATHEE,COM,792.0,E,E,2024
COMMUNE DE CHAINAZ LES FRASSES,COM,792.0,E,E,2024
COMMUNE DE BRULAIN,COM,792.0,E,E,2024
COMMUNE DE BARJAC,COM,792.0,E,E,2024
COMMUNE D'ALLONVILLE,COM,792.0,E,E,2024
COMMUNE DE TAILLEBOURG,COM,792.0,E,E,2024
COMMUNE DE BOUQUEHAULT,COM,792.0,E,E,2024
COMMUNE DES HAIES,COM,792.0,E,E,2024
COMMUNE DE COUCOURON,COM,792.0,E,E,2024
COMMUNE DE VILLENEUVE DU PAREAGE,COM,792.0,E,E,2024
COMMUNE DE SAULNOT,COM,792.0,E,E,2024
COMMUNE DE LA QUINTE,COM,791.0,E,C,2024
COMMUNE DE LA CHAUSSEE SUR MARNE,COM,791.0,E,E,2024
COMMUNE DE LE PLESSIER ROZAINVILLERS,COM,791.0,E,E,2024
COMMUNE DE BOOTZHEIM,COM,791.0,E,E,2024
COMMUNE DE VERCHAIX,COM,791.0,E,C,2024
COMMUNE LE CHAFFAUT SAINT JURSON,COM,791.0,E,C,2024
COMMUNE D'ESPIET,COM,791.0,E,E,2024
COMMUNE DE NEUILLE LE LIERRE,COM,791.0,E,E,2024
COMMUNE DE SAINT LUBIN EN VERGONNOIS,COM,791.0,E,C,2024
COMMUNE DE CHATELDON,COM,791.0,E,E,2024
COMMUNE DE SAINT VRAN,COM,791.0,E,C,2024
COMMUNE D ARVIEU,COM,791.0,E,C,2024
COMMUNE DE SAINT SULPICE,COM,791.0,E,C,2024
COMMUNE DE FRANCALTROFF,COM,790.0,E,E,2024
COMMUNE DE ROMBACH LE FRANC,COM,790.0,E,E,2024
COMMUNE DE MALICORNE,COM,790.0,E,E,2024
COMMUNE DE BROCHON,COM,790.0,E,E,2024
COMMUNE DE SAINT MARTIN DE LA LIEUE,COM,790.0,E,E,2024
COMMUNE DE GAS,COM,790.0,E,E,2024
COMMUNE DE CELLES SUR PLAINE,COM,790.0,E,E,2024
COMMUNE DE SAINT PIERRE DE MESAGE,COM,790.0,E,E,2024
COMMUNE DE GRAND-AUVERNE,COM,790.0,E,E,2024
COMMUNE LES AVANCHERS VALMOREL,COM,790.0,E,C,2024
COMMUNE DE L'OREE-D'ECOUVES,COM,789.0,E,E,2024
COMMUNE D HAMEL,COM,789.0,E,E,2024
COMMUNE DE CHIRAC,COM,789.0,E,E,2024
COMMUNE DE VALFLAUNES,COM,789.0,E,E,2024
COMMUNE DE SAINT IGNY DE ROCHE,COM,789.0,E,E,2024
COMMUNE DE QUATZENHEIM,COM,789.0,E,E,2024
COMMUNE D ALIX,COM,789.0,E,E,2024
COMMUNE DE WENTZWILLER,COM,789.0,E,E,2024
COMMUNE BLANDY,COM,789.0,E,E,2024
COMMUNE DE LAVAU-SUR-LOIRE,COM,789.0,E,E,2024
COMMUNE DE CHARANCIEU,COM,789.0,E,C,2024
COMMUNE DE CHARENCEY,COM,788.0,E,C,2024
COMMUNE DE CAPIAN,COM,788.0,E,E,2024
COMMUNE DE AREINES,COM,788.0,E,E,2024
COMMUNE DE MORTHOMIERS,COM,788.0,E,E,2024
COMMUNE DE DAOURS,COM,788.0,E,E,2024
COMMUNE DE BRIN SUR SEILLE,COM,788.0,E,E,2024
COMMUNE DE SALMIECH,COM,788.0,E,E,2024
COMMUNE DE FONTET,COM,788.0,E,E,2024
COMMUNE DE ARREAU,COM,788.0,E,C,2024
COMMUNE DE CERDON,COM,788.0,E,E,2024
COMMUNE DE SAINT-PIERRE-D'EXIDEUIL,COM,788.0,E,E,2024
COMMUNE DE VOLMUNSTER,COM,788.0,E,E,2024
COMMUNE DE MAZERES,COM,788.0,E,E,2024
COMMUNE DE TETHIEU,COM,788.0,E,E,2024
COMMUNE DE SAINTE OUENNE,COM,787.0,E,E,2024
COMMUNE DE BOURDEILLES,COM,787.0,E,C,2024
COMMUNE DE LE QUESNEL,COM,787.0,E,E,2024
COMMUNE DE ROLLOT,COM,787.0,E,E,2024
COMMUNE D HATRIZE,COM,787.0,E,E,2024
COMMUNE DE SQUIFFIEC,COM,787.0,E,E,2024
COMMUNE DE EVECQUEMONT,COM,787.0,E,E,2024
COMMUNE D ARCHIAC,COM,787.0,E,E,2024
COMMUNE DE PISANY,COM,786.0,E,E,2024
COMMUNE D ARBIN,COM,786.0,E,E,2024
COMMUNE D ETIGNY,COM,786.0,E,E,2024
COMMUNE DE PECHS-DE-L'ESPERANCE,COM,786.0,E,E,2024
COMMUNE DE CAMBRON,COM,786.0,E,E,2024
COMMUNE D'OMISSY,COM,786.0,E,E,2024
COMMUNE DE LAVALETTE,COM,786.0,E,C,2024
COMMUNE DE YVOY LE MARRON,COM,786.0,E,C,2024
COMMUNE DE SARRALTROFF,COM,786.0,E,E,2024
COMMUNE DE DENNEY,COM,786.0,E,C,2024
COMMUNE DE LA ROUQUETTE,COM,786.0,E,E,2024
COMMUNE D AIGREMONT,COM,786.0,E,E,2024
COMMUNE D'ECHENON,COM,785.0,E,C,2024
COMMUNE DE SAINT GERMAIN LE GAILLARD,COM,785.0,E,E,2024
COMMUNE DE PINTERVILLE,COM,785.0,E,E,2024
COMMUNE DE SAINT-CYR,COM,785.0,E,E,2024
COMMUNE DE LEMBEYE,COM,785.0,E,C,2024
COMMUNE DE SOPPE LE BAS,COM,785.0,E,E,2024
COMMUNE DE WARGNIES LE PETIT,COM,785.0,E,E,2024
COMMUNE DE FILSTROFF,COM,785.0,E,E,2024
COMMUNE DE BOULON,COM,785.0,E,E,2024
COMMUNE DE CAGNOTTE,COM,785.0,E,C,2024
COMMUNE DE DOUZENS,COM,784.0,E,E,2024
COMMUNE DE SAINT AULAIRE,COM,784.0,E,E,2024
COMMUNE DE CHUYER,COM,784.0,E,E,2024
COMMUNE DE LANDISACQ,COM,784.0,E,E,2024
COMMUNE DE MONTRET,COM,784.0,E,E,2024
COMMUNE LESCHES,COM,784.0,E,E,2024
COMMUNE DE COLLEVILLE,COM,784.0,E,E,2024
COMMUNE DE BLANGY LE CHATEAU,COM,784.0,E,E,2024
COMMUNE DE VILLARS SUR VAR,COM,784.0,E,C,2024
COMMUNE DE VER LES CHARTRES,COM,784.0,E,C,2024
COMMUNE D HAUTECOURT ROMANECHE,COM,784.0,E,E,2024
COMMUNE DE HENNEZIS,COM,784.0,E,E,2024
COMMUNE D EPIERRE,COM,784.0,E,C,2024
COMMUNE DE MOULIS,COM,784.0,E,E,2024
COMMUNE DE TOURRIERS,COM,784.0,E,E,2024
COMMUNE DE SAULTY,COM,783.0,E,E,2024
COMMUNE DE BROCAS,COM,783.0,E,E,2024
COMMUNE DE CURTAFOND,COM,783.0,E,C,2024
COMMUNE DE VENON,COM,783.0,E,E,2024
COMMUNE DE SAUZET,COM,783.0,E,E,2024
COMMUNE DE GRAND CAMP,COM,783.0,E,E,2024
COMMUNE DE GEAY,COM,783.0,E,E,2024
COMMUNE DE MUZY,COM,783.0,E,E,2024
COMMUNE DE LE MARTINET,COM,783.0,E,E,2024
COMMUNE DE NEAU,COM,783.0,E,E,2024
COMMUNE DE TETERCHEN,COM,783.0,E,E,2024
COMMUNE DE RUFFEY LES BEAUNE,COM,782.0,E,E,2024
COMMUNE DE ROQUESERIERE,COM,782.0,E,E,2024
COMMUNE DE CHEMY,COM,782.0,E,E,2024
COMMUNE D'ARVILLERS,COM,782.0,E,E,2024
COMMUNE DE SAINT BONNET DE JOUX,COM,782.0,E,E,2024
COMMUNE DE TORCE-VIVIERS-EN-CHARNIE,COM,782.0,E,E,2024
COMMUNE DE BEUVEILLE,COM,782.0,E,E,2024
COMMUNE DE PRECHACQ LES BAINS,COM,782.0,E,C,2024
COMMUNE D HAUTELUCE,COM,782.0,E,C,2024
COMMUNE DE LA RUE SAINT PIERRE,COM,782.0,E,E,2024
COMMUNE DE BEYNAC,COM,782.0,E,E,2024
COMMUNE DE DOMMARTIN,COM,781.0,E,E,2024
COMMUNE DE LIMOGNE EN QUERCY,COM,781.0,E,E,2024
COMMUNE DE LACHAPELLE-SOUS-CHAUX,COM,781.0,E,E,2024
COMMUNE D ECHALLON,COM,781.0,E,E,2024
COMMUNE DU FOUILLOUX,COM,781.0,E,E,2024
COMMUNE D AMBUTRIX,COM,781.0,E,E,2024
COMMUNE D ECHARCON,COM,781.0,E,E,2024
COMMUNE DE SAINT LEGER LES PARAY,COM,781.0,E,E,2024
COMMUNE DE POMMEREUIL,COM,781.0,E,E,2024
COMMUNE DE LES TROIS-CHATEAUX,COM,781.0,E,E,2024
COMMUNE DE VENERAND,COM,781.0,E,E,2024
COMMUNE DE SERVANCE-MIELLIN,COM,781.0,E,E,2024
COMMUNE DE GIRONVILLE SUR ESSONNE,COM,781.0,E,E,2024
COMMUNE DE LABESSIERE CANDEIL,COM,780.0,E,E,2024
COMMUNE DE VERS SUR SELLE,COM,780.0,E,E,2024
COMMUNE D ASSAIS LES JUMEAUX,COM,780.0,E,E,2024
COMMUNE DE SAINTE MARGUERITE D'ELLE,COM,780.0,E,E,2024
COMMUNE DE MARCILLE-LA-VILLE,COM,780.0,E,E,2024
COMMUNE D ORIST,COM,780.0,E,E,2024
COMMUNE DE RECHESY,COM,780.0,E,E,2024
COMMUNE DE LA TERRASSE SUR DORLAY,COM,780.0,E,E,2024
COMMUNE DE MONTREUIL-SUR-MAINE,COM,780.0,E,A,2024
COMMUNE DE LA CHAPELLE DE SURIEU,COM,779.0,E,E,2024
COMMUNE DE SAINTE SEVERE SUR INDRE,COM,779.0,E,E,2024
COMMUNE DE MONTESQUIEU,COM,779.0,E,E,2024
COMMUNE DE SAINT TRICAT,COM,779.0,E,E,2024
COMMUNE DE SAINT-LEGER-AUX-BOIS,COM,779.0,E,E,2024
COMMUNE DE BRILLON,COM,779.0,E,E,2024
COMMUNE DE SAINT PIERRE DE BRESSIEUX,COM,779.0,E,C,2024
COMMUNE DE CLERMONT,COM,779.0,E,E,2024
COMMUNE DE MONTAIGU,COM,779.0,E,E,2024
COMMUNE DES ASSIONS,COM,779.0,E,E,2024
COMMUNE DE BIAS,COM,779.0,E,E,2024
COMMUNE DE BADECON LE PIN,COM,779.0,E,E,2024
COMMUNE DE SAINT FROMOND,COM,779.0,E,E,2024
COMMUNE SAINT GERMAIN LAXIS,COM,779.0,E,E,2024
COMMUNE DE BARON,COM,779.0,E,C,2024
COMMUNE DE MOTTEVILLE,COM,779.0,E,E,2024
COMMUNE DE SAINTE BARBE,COM,779.0,E,C,2024
COMMUNE DE BESSON,COM,779.0,E,E,2024
COMMUNE DE SAINT SEURIN DE CURSAC,COM,779.0,E,E,2024
COMMUNE LE CHATELET SUR RETOURNE,COM,778.0,E,E,2024
COMMUNE DE CHASNAIS,COM,778.0,E,E,2024
COMMUNE D ESSERTS BLAY,COM,778.0,E,E,2024
COMMUNE DE SEMPIGNY,COM,778.0,E,E,2024
COMMUNE DE VIEUX MANOIR,COM,778.0,E,E,2024
COMMUNE DE SARDENT,COM,778.0,E,E,2024
COMMUNE BELLOT,COM,778.0,E,E,2024
COMMUNE DE LES COMBES,COM,778.0,E,E,2024
COMMUNE DE SAINT DENIS DE MERE,COM,778.0,E,E,2024
COMMUNE DE BENY,COM,778.0,E,E,2024
COMMUNE DE MILLIERES,COM,778.0,E,E,2024
COMMUNE DE MARCQ,COM,777.0,E,E,2024
COMMUNE DE CHOUPPES,COM,777.0,E,E,2024
COMMUNE DE SAINT JULIEN SUR CHER,COM,777.0,E,C,2024
COMMUNE DE MALREVERS,COM,777.0,E,E,2024
COMMUNE DE HANGEST SUR SOMME,COM,777.0,E,E,2024
COMMUNE DE SAINT PIERRE BOIS,COM,777.0,E,E,2024
COMMUNE D'OUILLY LE VICOMTE,COM,777.0,E,E,2024
COMMUNE DE MONTREUIL EN TOURAINE,COM,777.0,E,E,2024
COMMUNE DE TOURNON D'AGENAIS,COM,777.0,E,E,2024
COMMUNE DE NARCASTET,COM,777.0,E,E,2024
COMMUNE DE SAVIGNAC,COM,777.0,E,C,2024
COMMUNE D'ARMEAU,COM,776.0,E,E,2024
COMMUNE DE LA BUISSIERE,COM,776.0,E,C,2024
COMMUNE D EPOISSES,COM,776.0,E,E,2024
COMMUNE DE FORSTFELD,COM,776.0,E,E,2024
COMMUNE DE RY,COM,776.0,E,E,2024
COMMUNE DE CATLLAR,COM,776.0,E,E,2024
COMMUNE DE SAINT SIMON DE BORDES,COM,776.0,E,E,2024
COMMUNE DE CULIN,COM,775.0,E,E,2024
COMMUNE DE SAINT ETIENNE LA VARENNE,COM,775.0,E,E,2024
COMMUNE DE RUFFEY SUR SEILLE,COM,775.0,E,E,2024
COMMUNE DE DAMBACH,COM,775.0,E,E,2024
COMMUNE DE CORENT,COM,775.0,E,E,2024
COMMUNE DE PAVANT,COM,775.0,E,E,2024
COMMUNE DE MONTAGNY LES BEAUNE,COM,775.0,E,E,2024
COMMUNE DE SAINT-MAURICE-DE-CAZEVIEILLE,COM,775.0,E,E,2024
COMMUNE DE SAINT CIERS DE CANESSE,COM,775.0,E,E,2024
COMMUNE DE MONOBLET,COM,775.0,E,E,2024
COMMUNE DE SAINT JEAN SUR REYSSOUZE,COM,775.0,E,E,2024
COMMUNE DE VILLETTE-SUR-AIN,COM,775.0,E,E,2024
COMMUNE DE JUBLAINS,COM,774.0,E,E,2024
COMMUNE DE GOURHEL,COM,774.0,E,E,2024
COMMUNE DE GERMIGNY SUR LOIRE,COM,774.0,E,E,2024
COMMUNE DE SCHWEIGHOUSE THANN,COM,774.0,E,E,2024
COMMUNE DE SAINT MAURICE DE REMENS,COM,774.0,E,E,2024
COMMUNE DE CULAN,COM,774.0,E,E,2024
COMMUNE DE SAINT LAURENT DE CERIS,COM,774.0,E,E,2024
COMMUNE DE VIRSON,COM,774.0,E,E,2024
COMMUNE DE SAINT NIC,COM,774.0,E,E,2024
COMMUNE DE CAMPAGNE LES BOULONNAIS,COM,774.0,E,E,2024
COMMUNE DE SERRAVAL,COM,774.0,E,E,2024
COMMUNE DE PELVES,COM,773.0,E,E,2024
COMMUNE DE GIOU DE MAMOU,COM,773.0,E,C,2024
COMMUNE DE LUEMSCHWILLER,COM,773.0,E,E,2024
COMMUNE DE CANLY,COM,773.0,E,C,2024
COMMUNE DE BORDES,COM,773.0,E,E,2024
COMMUNE DE SAINT DENIS D'ORQUES,COM,773.0,E,E,2024
COMMUNE DE CHAVANNES SUR REYSSOUZE,COM,773.0,E,E,2024
COMMUNE DE DAMBENOIS,COM,773.0,E,E,2024
COMMUNE DE BERRIAS ET CASTELJAU,COM,773.0,E,E,2024
COMMUNE DE MESVRES,COM,773.0,E,E,2024
COMMUNE DE CREVECOEUR SUR L ESCAUT,COM,773.0,E,E,2024
COMMUNE DE TREBRIVAN,COM,773.0,E,E,2024
COMMUNE D EPERCIEUX SAINT PAUL,COM,772.0,E,E,2024
COMMUNE DE BOUILLE MENARD,COM,772.0,E,E,2024
COMMUNE DE MIRAMONT DE COMMINGES,COM,772.0,E,E,2024
COMMUNE DE BRIGNON,COM,772.0,E,E,2024
COMMUNE DE SAINT PRIEST LA FEUILLE,COM,772.0,E,C,2024
COMMUNE DE LAY,COM,772.0,E,E,2024
COMMUNE DE CHASTEAUX,COM,772.0,E,E,2024
COMMUNE DE SAINT AUBIN SUR QUILLEBEUF,COM,772.0,E,E,2024
COMMUNE DE MONTESQUIEU,COM,772.0,E,E,2024
COMMUNE DE SAINT LAURENT EN CAUX,COM,772.0,E,C,2024
COMMUNE DE SAINT ETIENNE LARDEYROL,COM,772.0,E,E,2024
COMMUNE DE ROVILLE DEVANT BAYON,COM,772.0,E,E,2024
COMMUNE DE VILLE,COM,772.0,E,E,2024
COMMUNE DE PLASSAY,COM,771.0,E,E,2024
COMMUNE DE TALAIS,COM,771.0,E,E,2024
COMMUNE DE WITTRING,COM,771.0,E,E,2024
COMMUNE DE FECHE-L'EGLISE,COM,771.0,E,E,2024
COMMUNE DE TERRATS,COM,771.0,E,E,2024
COMMUNE DE CHARGEY-LES-GRAY,COM,771.0,E,E,2024
COMMUNE DE VILLAINES SOUS BOIS,COM,771.0,E,E,2024
COMMUNE D'ERCHEU,COM,771.0,E,E,2024
COMMUNE DE BONNAC,COM,771.0,E,E,2024
COMMUNE DE REGNEVILLE SUR MER,COM,771.0,E,E,2024
COMMUNE DE LA VERNELLE,COM,771.0,E,E,2024
COMMUNE DU BOIS JEROME SAINT OUEN,COM,771.0,E,E,2024
COMMUNE DE CHOOZ,COM,771.0,E,C,2024
COMMUNE DE CHAMOUILLEY,COM,771.0,E,E,2024
COMMUNE DE DOMESSARGUES,COM,771.0,E,E,2024
COMMUNE DE BONZAC,COM,771.0,E,E,2024
COMMUNE DE RACHECOURT-SUR-MARNE,COM,771.0,E,E,2024
COMMUNE DE LA FERRIERE-EN-PARTHENAY,COM,770.0,E,E,2024
COMMUNE DE ROIFFE,COM,770.0,E,E,2024
COMMUNE DE STEINSOULTZ,COM,770.0,E,E,2024
COMMUNE DE LES RUES DES VIGNES,COM,770.0,E,E,2024
COMMUNE DE OLLIERGUES,COM,770.0,E,E,2024
COMMUNE DE COULOMBY,COM,770.0,E,E,2024
COMMUNE DE GALARGUES,COM,770.0,E,E,2024
COMMUNE DE LESCOUT,COM,770.0,E,E,2024
COMMUNE DE THIESCOURT,COM,770.0,E,E,2024
COMMUNE DE BENEVENT L'ABBAYE,COM,770.0,E,E,2024
COMMUNE DE MONTENEUF,COM,770.0,E,E,2024
COMMUNE POINCY,COM,770.0,E,E,2024
COMMUNE DE CONDE SUR MARNE,COM,769.0,E,E,2024
COMMUNE DE HAGENBACH,COM,769.0,E,E,2024
COMMUNE D AIGNAN,COM,769.0,E,E,2024
COMMUNE DE GRANDRIEU,COM,769.0,E,E,2024
COMMUNE DE SAINT JUST D AVRAY,COM,769.0,E,C,2024
COMMUNE DE SANCHEVILLE,COM,769.0,E,E,2024
COMMUNE DE SAINT JEAN SAINT GERMAIN,COM,769.0,E,E,2024
COMMUNE DE LA CHAVANNE,COM,769.0,E,E,2024
